Month,DayofMonth,DepTime,ArrTime,UniqueCarrier,TailNum,Origin,Dest,Price,FuturePrice
4,21,23.0,4.0,AA,N3CGAA,LAX,ORD,6745.0,7576.0
4,27,8.0,11.0,CO,N19130,MCO,EWR,4760.0,5253.0
4,9,14.0,16.0,NW,N8944E,MSP,DTW,7757.0,5824.0
4,24,19.0,20.0,DL,N239WA,CVG,MSP,14231.0,13590.0
4,21,20.0,21.0,DH,N500FJ,TYS,CVG,4880.0,4758.0
4,1,11.0,12.0,CO,N70330,AUS,IAH,19630.0,16012.0
4,12,16.0,17.0,WN,N645SW,STL,MDW,13817.0,13103.0
4,27,11.0,13.0,NW,N771NC,RDU,DTW,8625.0,11170.0
4,12,7.0,10.0,HP,N903AW,JFK,LAS,4668.0,4303.0
4,6,15.0,20.0,CO,N17620,AUS,EWR,12395.0,8992.0
4,27,17.0,19.0,DL,N139DL,ATL,LGA,4878.0,4862.0
4,21,16.0,17.0,HP,N314AW,PHX,SNA,8728.0,6219.0
4,12,9.0,11.0,DL,N396DA,MKE,CVG,8372.0,6062.0
4,15,11.0,12.0,UA,N440UA,IAD,MCO,10262.0,10167.0
4,27,21.0,23.0,HP,N833AW,PHX,SFO,5775.0,5138.0
4,6,18.0,21.0,NW,N311NB,DFW,DTW,7757.0,7688.0
4,6,5.0,9.0,UA,N517UA,SEA,DEN,13748.0,14939.0
4,6,13.0,14.0,WN,N316SW,ONT,LAS,3625.0,4008.0
4,18,16.0,17.0,DL,N174DZ,ATL,RSW,4437.0,4533.0
4,21,6.0,12.0,WN,N711HK,SAN,MSY,6297.0,5049.0
4,15,16.0,16.0,OO,N969SW,SFO,SMF,13727.0,12957.0
4,21,19.0,21.0,UA,N412UA,LGA,ORD,6587.0,5375.0
4,24,17.0,20.0,CO,N73283,EWR,PHX,4804.0,4725.0
4,15,15.0,16.0,CO,N14609,PNS,IAH,7191.0,8606.0
4,1,18.0,20.0,CO,N14107,IAH,LAX,4823.0,6151.0
4,24,9.0,9.0,MQ,N672MQ,GRR,ORD,3873.0,4361.0
4,18,7.0,9.0,AA,N3BLAA,IAD,MIA,3687.0,3731.0
4,3,6.0,9.0,UA,N529UA,DEN,ORD,5117.0,6330.0
4,3,16.0,16.0,AA,N3AYAA,DFW,SNA,14011.0,13912.0
4,3,18.0,23.0,AA,N433AA,DFW,BOS,8855.0,6660.0
4,15,12.0,16.0,EV,N863AS,PHX,DFW,6795.0,7455.0
4,27,9.0,12.0,AA,N5ECAA,SJU,MIA,3543.0,2669.0
4,9,7.0,9.0,NW,N357NB,IND,DTW,15554.0,13111.0
4,9,6.0,13.0,DL,N1607B,PDX,CVG,6442.0,8268.0
4,15,13.0,18.0,CO,N36280,IAH,SJU,6961.0,6733.0
4,12,19.0,22.0,NW,N341NW,MEM,MCO,5678.0,5786.0
4,12,9.0,13.0,NW,N378NW,MEM,FLL,8372.0,9042.0
4,3,8.0,15.0,UA,N452UA,SJC,ORD,12524.0,15922.0
4,3,12.0,14.0,WN,N712SW,IND,PHX,5117.0,5495.0
4,24,11.0,19.0,DL,N391DA,PDX,ATL,4667.0,4257.0
4,1,19.0,21.0,UA,N455UA,ORD,SEA,10651.0,12475.0
4,24,16.0,17.0,DL,N3751B,TLH,ATL,6412.0,4493.0
4,18,22.0,23.0,AA,N437AA,ORD,STL,4804.0,4041.0
4,27,11.0,14.0,UA,N409UA,ORD,PDX,8625.0,10606.0
4,3,12.0,14.0,AA,N450AA,ORD,LAS,5117.0,4414.0
4,18,17.0,19.0,DL,N909DA,LAS,SLC,12392.0,12626.0
4,18,10.0,11.0,DL,N989DL,CLE,CVG,3943.0,3684.0
4,1,14.0,15.0,WN,N607SW,BWI,ALB,13376.0,12305.0
4,18,12.0,17.0,NW,N582NW,SEA,MSP,7670.0,7968.0
4,3,17.0,19.0,AA,N439AA,ORD,SEA,14871.0,17735.0
4,27,18.0,20.0,AS,N976AS,LAX,PDX,8016.0,6903.0
4,21,14.0,17.0,UA,N382UA,TUS,DEN,10844.0,10447.0
4,12,10.0,11.0,WN,N753,MSY,PHX,5911.0,6836.0
4,9,7.0,9.0,AA,N2AUAA,ORD,DTW,15554.0,16487.0
4,15,15.0,18.0,NW,N940N,MSP,PIT,7191.0,6822.0
4,18,15.0,16.0,DL,N939DL,ATL,IAD,7229.0,7310.0
4,18,8.0,11.0,OO,N946SW,LAX,SLC,10844.0,10082.0
4,1,18.0,19.0,DL,N3763D,SLC,BZN,4823.0,5964.0
4,27,7.0,13.0,AA,N399AA,LAX,DFW,5281.0,4145.0
4,9,9.0,10.0,WN,N647SW,RNO,LAX,13882.0,12449.0
4,18,9.0,11.0,WN,N748SW,BWI,SLC,4668.0,4291.0
4,21,12.0,15.0,CO,N66051,IAH,OGG,10676.0,12859.0
4,15,13.0,17.0,UA,N935UA,ORD,LGA,6961.0,5705.0
4,21,14.0,17.0,NW,N224NW,MSP,HNL,10844.0,12705.0
4,18,11.0,14.0,AA,N4YPAA,MSP,DFW,13555.0,15393.0
4,27,9.0,11.0,WN,N688SW,MSY,TPA,3543.0,4409.0
4,21,12.0,13.0,OH,N983CA,CVG,DTW,10676.0,8647.0
4,3,16.0,16.0,EV,N708EV,CAE,ATL,14011.0,11564.0
4,9,15.0,23.0,HA,N584HA,HNL,SFO,10262.0,12749.0
4,1,7.0,9.0,CO,N13718,EWR,DEN,5678.0,4744.0
4,9,21.0,0.0,B6,N559JB,IAD,OAK,9663.0,11931.0
4,18,9.0,10.0,EV,N724EV,DFW,ONT,4668.0,5790.0
4,21,18.0,22.0,AA,N438AA,DFW,PHL,9270.0,8491.0
4,27,12.0,14.0,WN,N655WN,SAN,OAK,8603.0,9727.0
4,15,8.0,16.0,UA,N427UA,PDX,IAD,5830.0,4921.0
4,6,14.0,17.0,NW,N243NW,SEA,OGG,19495.0,20618.0
4,21,6.0,8.0,CO,N24706,DCA,IAH,6297.0,7997.0
4,12,15.0,16.0,UA,N466UA,BWI,ORD,7229.0,9370.0
4,21,11.0,11.0,DL,N945DL,CVG,CMH,5932.0,7096.0
4,27,9.0,10.0,DL,N175DZ,CVG,SAN,3543.0,4467.0
4,27,20.0,22.0,WN,N665WN,LAS,LAX,14300.0,14516.0
4,3,7.0,8.0,AA,N564AA,AUS,DFW,14924.0,18655.0
4,9,10.0,13.0,CO,N37253,EWR,RSW,14323.0,15864.0
4,27,13.0,15.0,OH,N403CA,ATL,BUF,9646.0,9920.0
4,15,17.0,19.0,DL,N117DL,FLL,ATL,10262.0,11968.0
4,6,10.0,11.0,AA,N441AA,ORD,MCI,11753.0,10496.0
4,18,11.0,14.0,UA,N791UA,SFO,DEN,13555.0,17380.0
4,27,7.0,9.0,MQ,N671MQ,ORD,IAD,5281.0,4215.0
4,1,14.0,16.0,US,N352US,ORD,PIT,13376.0,14271.0
4,3,7.0,11.0,XE,N11137,SAT,CLE,14924.0,15200.0
4,24,19.0,20.0,B6,N561JB,OAK,LGB,14231.0,16293.0
4,24,13.0,15.0,XE,N12567,IAH,TUL,11134.0,12803.0
4,18,11.0,16.0,AA,N620AA,SAN,DFW,13555.0,12837.0
4,24,18.0,19.0,UA,N854UA,SAN,SFO,7303.0,5260.0
4,24,8.0,13.0,AA,N640AA,STL,SJU,4812.0,5882.0
4,6,8.0,10.0,UA,N548UA,ORD,DEN,5264.0,4978.0
4,21,10.0,13.0,UA,N434UA,IAD,MCO,7139.0,5778.0
4,24,15.0,17.0,CO,N69333,MCO,CLE,6147.0,4304.0
4,12,16.0,21.0,AA,N475AA,LAX,DFW,13817.0,10870.0
4,1,8.0,13.0,CO,N67158,EWR,SJU,22270.0,19349.0
4,21,7.0,9.0,AA,N4UFTW,DEN,DFW,9646.0,12262.0
4,1,16.0,23.0,DL,N173DN,SLC,JFK,13302.0,13480.0
4,21,7.0,10.0,NW,N519US,MSP,BOS,9646.0,10532.0
4,9,13.0,14.0,DH,N684BR,ORD,SBN,9483.0,9554.0
4,1,8.0,14.0,AA,N3BAAA,SNA,ORD,22270.0,25886.0
4,3,17.0,19.0,CO,N14242,ORD,IAH,14871.0,13768.0
4,21,10.0,14.0,UA,N798UA,DEN,ORD,7139.0,7433.0
4,3,17.0,22.0,AA,N5DGAA,PHX,ORD,14871.0,12902.0
4,24,8.0,12.0,UA,N349UA,BOI,ORD,4812.0,5427.0
4,9,12.0,13.0,WN,N706SW,LAS,SNA,11596.0,12808.0
4,15,12.0,12.0,DL,N327DL,CVG,IND,6795.0,6768.0
4,27,14.0,15.0,CO,N18833,IAH,SAT,12898.0,11528.0
5,1,6.0,9.0,UA,N653UA,JFK,LAX,6121.0,7916.0
5,15,9.0,10.0,MQ,N371MQ,DFW,LAW,14687.0,17256.0
5,12,22.0,6.0,UA,N801UA,SFO,IAD,13817.0,11910.0
5,27,6.0,8.0,DL,N393DA,DCA,CVG,2575.0,3302.0
5,12,13.0,18.0,AA,N7AVAA,LAX,DFW,6297.0,6876.0
5,18,11.0,13.0,UA,N583UA,BDL,ORD,13555.0,10253.0
5,9,16.0,17.0,WN,N638SW,DAL,SAT,4823.0,5546.0
5,15,9.0,10.0,WN,N460,BDL,BWI,14687.0,15770.0
5,1,12.0,18.0,DL,N903DA,SEA,DFW,36983.0,42863.0
5,15,6.0,9.0,CO,N83870,MIA,EWR,8714.0,6795.0
5,24,8.0,12.0,AA,N5DPAA,SJU,BOS,4812.0,6115.0
5,24,15.0,17.0,US,N417US,PVD,PHL,6147.0,5505.0
5,27,16.0,17.0,TZ,N333TZ,MSP,MDW,12898.0,11605.0
5,12,9.0,11.0,CO,N37273,IAH,ONT,8372.0,9350.0
5,12,9.0,11.0,NW,N590NW,DTW,LAX,8372.0,6898.0
5,6,12.0,14.0,AS,N302AS,SEA,RNO,13538.0,17063.0
5,1,9.0,10.0,AA,N4TGTW,DFW,DEN,8907.0,10462.0
5,12,17.0,20.0,NW,N349NW,MKE,LGA,12778.0,16438.0
5,15,8.0,11.0,UA,N396UA,OAK,DEN,5830.0,5097.0
5,3,6.0,9.0,US,N515AU,FLL,DCA,5117.0,4812.0
5,18,10.0,13.0,DL,N958DL,VPS,ATL,3943.0,2864.0
5,21,12.0,14.0,CO,N27239,EWR,TPA,10676.0,7770.0
5,3,12.0,18.0,AA,N432AA,SNA,STL,5117.0,6117.0
5,3,16.0,18.0,DL,N1609,CVG,JFK,14011.0,17258.0
5,12,6.0,7.0,WN,N745SW,RNO,LAS,9899.0,11907.0
5,1,12.0,14.0,DL,N967DL,MLB,ATL,36983.0,32383.0
5,3,11.0,12.0,DL,N332DL,ATL,CLE,4667.0,4359.0
5,15,10.0,14.0,UA,N468UA,ORD,TPA,6979.0,8550.0
5,3,9.0,10.0,WN,N641SW,LAS,SAN,14871.0,14692.0
5,15,11.0,18.0,DL,N659DL,LAS,CVG,10262.0,8902.0
5,18,9.0,10.0,WN,N635SW,HOU,LAS,4668.0,4113.0
5,24,18.0,19.0,MQ,N854MQ,GSP,DFW,7303.0,6014.0
5,12,8.0,8.0,XE,N19554,EFD,IAH,11087.0,11570.0
5,9,8.0,9.0,XE,N14943,DAL,IAH,10697.0,9910.0
5,1,6.0,8.0,UA,N486UA,DEN,SFO,6121.0,7071.0
5,18,22.0,23.0,CO,N11641,EWR,CLE,4804.0,3439.0
5,27,17.0,18.0,OH,N656CA,CVG,CAK,4878.0,4620.0
5,18,15.0,16.0,XE,N12552,CLE,CMH,7229.0,6256.0
5,3,13.0,15.0,AA,N480AA,MCO,ORD,6092.0,6763.0
5,1,9.0,13.0,UA,N406UA,IAD,SJU,8907.0,7900.0
5,1,20.0,22.0,NW,N548US,DTW,LGA,8586.0,10524.0
5,18,6.0,7.0,WN,N703SW,SLC,SEA,6347.0,5386.0
5,27,13.0,14.0,MQ,N673MQ,ORD,GRB,9646.0,9575.0
5,15,17.0,19.0,NW,N919RW,DTW,CLT,10262.0,8461.0
5,12,15.0,19.0,UA,N768UA,DEN,ORD,7229.0,8111.0
5,12,8.0,8.0,AA,N355AA,DFW,PHX,11087.0,13920.0
5,27,16.0,16.0,WN,N91SW,HOU,SAT,12898.0,11200.0
5,15,12.0,20.0,UA,N596UA,KOA,LAX,6795.0,7934.0
5,3,22.0,23.0,US,N168UW,PIT,PHL,3873.0,4311.0
5,24,8.0,9.0,WN,N304SW,HOU,LAS,4812.0,4089.0
5,1,7.0,16.0,AA,N328AA,LAX,JFK,5678.0,4259.0
5,1,16.0,17.0,EV,N730EV,DFW,ONT,13302.0,15145.0
5,27,15.0,18.0,AS,N607AS,SNA,SEA,8016.0,9697.0
5,3,12.0,20.0,AA,N330AA,SFO,JFK,5117.0,5320.0
5,6,15.0,17.0,NW,N8979E,MSP,STL,12395.0,13724.0
5,21,6.0,8.0,AA,N245AA,OMA,DFW,6297.0,6748.0
5,1,6.0,10.0,UA,N573UA,BOS,SFO,6121.0,7384.0
5,3,11.0,12.0,NW,N323US,DCA,MSP,4667.0,5191.0
5,6,9.0,11.0,AA,N241AA,DFW,SLC,8366.0,6553.0
5,15,8.0,10.0,UA,N770UA,LAX,SFO,5830.0,6397.0
5,15,18.0,22.0,AA,N5CVAA,EWR,MIA,8855.0,6953.0
5,12,16.0,4.0,AA,N376AA,OGG,DFW,13817.0,13696.0
5,9,6.0,8.0,NW,N766NC,BUF,DTW,6442.0,7177.0
5,27,16.0,17.0,OO,N448SW,SLC,HLN,12898.0,9155.0
5,9,12.0,15.0,DL,N6709,PBI,JFK,11596.0,14245.0
5,24,16.0,17.0,US,N612AU,PHL,PIT,6412.0,7385.0
5,18,7.0,9.0,UA,N425UA,EWR,ORD,3687.0,4592.0
5,6,18.0,20.0,DL,N615DL,DEN,SLC,7757.0,8612.0
5,1,18.0,19.0,NW,N504US,DTW,MSP,4823.0,3742.0
5,1,12.0,14.0,AS,N319AS,SEA,OAK,36983.0,28711.0
5,9,9.0,11.0,UA,N554UA,MCO,ORD,13882.0,13104.0
5,3,17.0,19.0,DL,N831MH,SFO,HNL,14871.0,17772.0
5,15,6.0,7.0,UA,N371UA,ABQ,DEN,8714.0,10489.0
5,21,0.0,5.0,AA,N4WKAA,SMF,DFW,3419.0,4139.0
5,6,16.0,17.0,AS,N647AS,SNA,OAK,11432.0,13157.0
5,21,13.0,15.0,CO,N70352,AUS,IAH,9486.0,8572.0
5,1,10.0,17.0,DL,N658DL,SFO,ATL,10262.0,10711.0
5,1,13.0,15.0,US,N608AU,FLL,CLT,3597.0,4500.0
5,27,14.0,23.0,AA,N395AA,HNL,LAX,12898.0,9842.0
5,12,14.0,17.0,AA,N5DTAA,SJU,MIA,10262.0,7251.0
5,6,11.0,12.0,UA,N570UA,SFO,SNA,3383.0,3419.0
5,12,16.0,22.0,DL,N687DL,SLC,ATL,13817.0,14180.0
5,9,14.0,17.0,UA,N777UA,SEA,DEN,7757.0,8933.0
5,3,7.0,9.0,AA,N3ASAA,MIA,DCA,14924.0,13042.0
5,1,11.0,12.0,DL,N944DL,ATL,GSO,19630.0,24519.0
5,24,17.0,23.0,WN,N733SW,LAX,MDW,4804.0,6151.0
5,27,13.0,16.0,CO,N18611,IAH,JAX,9646.0,11225.0
5,21,17.0,20.0,AA,N3DEAA,LGA,DFW,9345.0,8558.0
5,15,22.0,23.0,OO,N954SW,LAX,ONT,10262.0,7636.0
5,15,18.0,19.0,DL,N237WA,CVG,ATL,8855.0,6801.0
5,3,6.0,10.0,AA,N276AA,STL,LGA,5117.0,4305.0
5,27,18.0,19.0,XE,N12160,BUF,EWR,8016.0,10158.0
5,15,13.0,18.0,HP,N626AW,PHX,ORD,6961.0,6586.0
5,3,11.0,12.0,WN,N387SW,BWI,BDL,4667.0,4689.0
5,24,5.0,6.0,US,N726UW,PVD,PHL,3527.0,4167.0
5,6,18.0,17.0,MQ,N806MQ,AZO,ORD,7757.0,9551.0
5,6,12.0,15.0,CO,N14342,MIA,CLE,13538.0,11195.0
5,24,7.0,8.0,OO,N932SW,ORD,BNA,3687.0,3617.0
5,3,7.0,11.0,DL,N900PC,DFW,MCO,14924.0,17100.0
5,18,10.0,11.0,MQ,N393MQ,ABI,DFW,3943.0,4004.0
5,21,16.0,18.0,WN,N453,MDW,CLE,8728.0,9087.0
5,6,15.0,18.0,DL,N194DN,ATL,JFK,12395.0,12631.0
5,6,9.0,17.0,UA,N439UA,LAX,BWI,8366.0,8365.0
5,9,16.0,18.0,XE,N14930,EWR,BUF,4823.0,5709.0
5,1,9.0,11.0,DL,N134DL,TPA,ATL,8907.0,8634.0
5,18,15.0,16.0,UA,N223UA,ORD,DEN,7229.0,7609.0
5,12,17.0,19.0,US,N803US,PIT,BOS,12778.0,11243.0
5,21,8.0,10.0,US,N704UW,PIT,DCA,3332.0,3927.0
5,12,19.0,21.0,AS,N612AS,PDX,BUR,5678.0,4222.0
5,15,8.0,9.0,MQ,N625AE,ORD,MLI,5830.0,4239.0
5,1,6.0,8.0,B6,N585JB,TPA,JFK,6121.0,6839.0
5,27,9.0,12.0,DL,N645DL,BOS,TPA,3543.0,3145.0
5,24,14.0,14.0,MQ,N398MQ,PSP,LAX,10262.0,9517.0
5,24,17.0,21.0,AA,N5EUAA,EWR,LAX,4804.0,5699.0
5,3,11.0,13.0,AA,N493AA,MIA,IAH,4667.0,4102.0
5,1,18.0,22.0,UA,N463UA,ORD,MIA,4823.0,6045.0
5,6,15.0,16.0,MQ,N621AE,ORD,RST,12395.0,14735.0
5,21,18.0,22.0,XE,N14153,IAH,RIC,9270.0,9504.0
5,21,17.0,19.0,DL,N1611B,CVG,PDX,9345.0,7342.0
5,12,15.0,19.0,FL,N891AT,HOU,ATL,7229.0,7163.0
5,3,16.0,17.0,WN,N689SW,HOU,MSY,14011.0,14108.0
5,1,8.0,16.0,UA,N778UA,SFO,IAD,22270.0,22421.0
5,18,13.0,14.0,AA,N417AA,DFW,COS,4441.0,3998.0
5,1,8.0,12.0,AA,N225AA,DFW,RDU,22270.0,26684.0
5,21,2.0,5.0,B6,N588JB,SJU,JFK,16079.0,11327.0
5,9,5.0,8.0,CO,N13720,ORD,IAH,9134.0,11571.0
5,1,7.0,10.0,CO,N27733,EWR,MIA,5678.0,6983.0
5,6,20.0,21.0,OO,N965SW,DEN,BZN,9663.0,10355.0
5,27,17.0,18.0,WN,N458,LAX,LAS,4878.0,5304.0
5,21,6.0,12.0,UA,N423UA,SMF,ORD,6297.0,7825.0
5,3,16.0,5.0,AA,N344AA,HNL,DFW,14011.0,17788.0
5,12,21.0,0.0,CO,N14601,BNA,EWR,11507.0,9872.0
5,6,16.0,20.0,AA,N3DCAA,DFW,LGA,11432.0,13677.0
5,27,21.0,22.0,DL,N913DE,ATL,MLB,5775.0,7451.0
5,24,17.0,18.0,CO,N17245,IAH,MFE,4804.0,4094.0
5,3,6.0,10.0,XE,N12142,DFW,CLE,5117.0,4996.0
5,3,10.0,11.0,AA,N2AKAA,EWR,ORD,4107.0,2950.0
5,15,16.0,20.0,AA,N5CCAA,SJU,ORD,13727.0,15114.0
5,9,20.0,23.0,US,N437US,TPA,PIT,14939.0,11017.0
5,3,15.0,18.0,NW,N227NW,SEA,OGG,15147.0,15904.0
5,3,21.0,22.0,DL,N960DL,ATL,LEX,6961.0,6700.0
5,18,16.0,17.0,WN,N306SW,SDF,LAS,4437.0,4720.0
5,12,14.0,16.0,UA,N603UA,JFK,LAX,10262.0,12199.0
5,9,22.0,0.0,AS,N306AS,SEA,ANC,10262.0,7485.0
5,21,9.0,10.0,CO,N74856,IAH,LAS,13062.0,11187.0
5,21,10.0,11.0,DL,N664DN,ATL,ABQ,7139.0,8516.0
5,9,17.0,18.0,MQ,N675AE,GSP,ORD,13017.0,11797.0
5,18,17.0,19.0,CO,N16649,IAH,OKC,12392.0,16095.0
5,15,11.0,13.0,CO,N24729,EWR,PHX,10262.0,10725.0
5,1,15.0,16.0,XE,N13550,EWR,ROC,6092.0,7603.0
5,1,15.0,18.0,AA,N5CFAA,MIA,DCA,6092.0,6269.0
5,3,8.0,9.0,UA,N594UA,ORD,PHX,12524.0,11810.0
5,27,14.0,17.0,UA,N786UA,SEA,DEN,12898.0,16429.0
5,18,12.0,13.0,UA,N331UA,IAD,ORD,7670.0,8421.0
5,15,18.0,20.0,AS,N764AS,SEA,SFO,8855.0,8291.0
5,6,21.0,22.0,XE,N13958,EWR,DCA,9663.0,6881.0
5,12,16.0,17.0,AA,N2ARAA,ATL,ORD,13817.0,17215.0
5,3,18.0,21.0,WN,N744SW,BNA,FLL,8855.0,7776.0
5,27,12.0,15.0,MQ,N738MQ,LGA,XNA,8603.0,10201.0
5,9,16.0,17.0,CO,N27734,OKC,IAH,4823.0,4701.0
5,21,17.0,20.0,AA,N5EYAA,LAX,LIH,9345.0,10334.0
5,24,19.0,19.0,NW,N754NW,DTW,CLE,14231.0,12664.0
5,15,13.0,16.0,UA,N787UA,SFO,DEN,6961.0,7185.0
5,3,20.0,22.0,HP,N639AW,MCO,LAS,15318.0,17260.0
5,12,12.0,14.0,DL,N3755D,ATL,MSP,10991.0,14134.0
5,24,19.0,21.0,MQ,N723AE,EWR,RDU,14231.0,10246.0
5,27,6.0,13.0,UA,N581UA,SAN,ORD,2575.0,3255.0
5,9,19.0,20.0,AA,N457AA,MSY,DFW,10577.0,10192.0
5,21,11.0,12.0,XE,N15932,IAH,DAL,5932.0,5810.0
5,15,6.0,9.0,CO,N14231,EWR,LAX,8714.0,7558.0
5,6,22.0,5.0,US,N705UW,SEA,CLT,4804.0,6068.0
5,9,11.0,17.0,UA,N847UA,LAX,ORD,7202.0,6256.0
5,9,7.0,9.0,AA,N346AA,DFW,LAX,15554.0,13519.0
5,24,18.0,19.0,HP,N672AW,CLE,PHX,7303.0,9155.0
5,18,11.0,19.0,HP,N817AW,PHX,MIA,13555.0,12523.0
5,27,14.0,15.0,NW,N958N,MEM,GPT,12898.0,13201.0
5,6,11.0,12.0,CO,N18658,CLE,EWR,3383.0,3677.0
5,3,12.0,13.0,NW,N334NW,DTW,MSP,5117.0,5987.0
5,15,11.0,13.0,UA,N199UA,DEN,SFO,10262.0,12535.0
5,12,18.0,20.0,AS,N626AS,LGB,SEA,6218.0,4564.0
5,1,15.0,16.0,US,N801US,SYR,PHL,6092.0,4834.0
5,6,15.0,20.0,AA,N4WLAA,LAS,DFW,12395.0,12506.0
5,3,11.0,12.0,MQ,N521MQ,TUL,DFW,4667.0,5067.0
5,6,14.0,16.0,DL,N644DL,JFK,MCO,19495.0,17789.0
5,6,16.0,19.0,CO,N78013,EWR,IAH,11432.0,11716.0
5,27,10.0,14.0,CO,N26210,IAH,CLE,5894.0,7442.0
5,1,16.0,18.0,AA,N5CGAA,STT,MIA,13302.0,16022.0
5,24,18.0,18.0,DL,N689DL,ATL,BNA,7303.0,5639.0
5,24,23.0,7.0,US,N119UW,SFO,CLT,12819.0,10424.0
5,21,15.0,16.0,EV,N858AS,AVL,ATL,4649.0,4486.0
5,12,17.0,18.0,MQ,N807AE,EVV,ORD,12778.0,9357.0
5,3,8.0,11.0,NW,N343NB,MKE,BOS,12524.0,9578.0
5,9,17.0,19.0,UA,N776UA,IAD,DEN,13017.0,11200.0
5,21,22.0,22.0,AA,N541AA,DFW,TUS,6955.0,5465.0
5,24,19.0,21.0,AA,N3CFAA,MIA,BWI,14231.0,14494.0
6,1,12.0,13.0,US,N743UW,PIT,PHX,36983.0,36524.0
6,27,14.0,19.0,AA,N4YHAA,PDX,DFW,12898.0,13825.0
6,24,9.0,9.0,XE,N13553,CLE,MDW,3873.0,3088.0
6,3,17.0,18.0,MQ,N677MQ,LSE,ORD,14871.0,14617.0
6,24,14.0,20.0,UA,N176UA,LAX,ORD,10262.0,12138.0
6,12,7.0,10.0,AA,N073AA,BDL,SJU,4668.0,5326.0
6,18,6.0,8.0,AA,N059AA,JFK,MIA,6347.0,4822.0
6,18,11.0,12.0,NW,N320US,MSP,DEN,13555.0,16505.0
6,27,7.0,9.0,NW,N556NW,DTW,MCO,5281.0,6701.0
6,24,10.0,15.0,NW,N588NW,SEA,MSP,5894.0,5277.0
6,9,7.0,11.0,AA,N080AA,BDL,SJU,15554.0,10953.0
6,21,17.0,20.0,NW,N306NB,FLL,DTW,9345.0,11810.0
6,18,11.0,12.0,MQ,N819AE,CMH,BOS,13555.0,10758.0
6,6,15.0,23.0,AA,N5CEAA,SAN,JFK,12395.0,12797.0
6,12,9.0,10.0,CO,N26123,IAH,DEN,8372.0,6938.0
6,3,14.0,15.0,WN,N456,LAX,SJC,3597.0,3823.0
6,1,13.0,18.0,AA,N4WMAA,HOU,LGA,3597.0,3029.0
6,6,9.0,10.0,NW,N542US,MSP,PDX,8366.0,8980.0
6,24,8.0,9.0,MQ,N388MQ,SPS,DFW,4812.0,3878.0
6,24,8.0,10.0,MQ,N678MQ,ORD,ICT,4812.0,3479.0
6,27,14.0,16.0,DL,N648DL,TPA,JFK,12898.0,14014.0
6,3,12.0,13.0,MQ,N831AE,ICT,DFW,5117.0,4382.0
6,18,17.0,19.0,NW,N325US,PHL,MSP,12392.0,12272.0
6,24,8.0,10.0,WN,N674AA,MDW,CLE,4812.0,3761.0
6,27,8.0,10.0,CO,N76288,EWR,PHX,4760.0,5534.0
6,15,15.0,16.0,UA,N792UA,ORD,DEN,7191.0,5793.0
6,9,13.0,14.0,AA,N4WPAA,DFW,SJC,9483.0,11047.0
6,12,9.0,10.0,US,N906MD,ALB,PIT,8372.0,8040.0
6,18,7.0,10.0,CO,N16806,DEN,IAH,3687.0,3760.0
6,27,14.0,18.0,CO,N78002,IAH,EWR,12898.0,16404.0
6,15,18.0,20.0,CO,N17719,PBI,IAH,8855.0,7079.0
6,18,10.0,14.0,CO,N18243,IAH,DTW,3943.0,3288.0
6,27,0.0,1.0,HP,N601AW,LAS,PHX,4591.0,4731.0
6,1,8.0,9.0,CO,N69348,CRP,IAH,22270.0,15641.0
6,15,21.0,22.0,NW,N307NB,DTW,RDU,2754.0,2129.0
6,1,23.0,0.0,AA,N5BSAA,DFW,LAS,27430.0,28276.0
6,27,9.0,10.0,FL,N126AT,MCO,ATL,3543.0,3422.0
6,9,16.0,20.0,US,N703UW,MSY,DCA,4823.0,6214.0
6,12,9.0,10.0,US,N909MD,PIT,BNA,8372.0,6103.0
6,24,5.0,6.0,AA,N587AA,SAT,DFW,3527.0,4452.0
6,24,15.0,16.0,AA,N4WFAA,DTW,ORD,6147.0,7572.0
6,9,19.0,20.0,CO,N33286,IAH,SAT,10577.0,11570.0
6,15,6.0,8.0,MQ,N676MQ,ORD,CVG,8714.0,6118.0
6,6,17.0,2.0,B6,N587JB,LGB,JFK,12677.0,12062.0
6,1,17.0,19.0,XE,N11109,IAH,COS,8610.0,6234.0
6,15,9.0,13.0,AA,N4XWAA,SLC,DFW,14687.0,15059.0
6,24,6.0,7.0,OO,N705SK,SLC,DEN,4030.0,3721.0
6,3,9.0,15.0,HP,N316AW,PHX,IND,14871.0,11461.0
6,6,11.0,14.0,AA,N385AA,DFW,OGG,3383.0,2844.0
6,1,8.0,10.0,WN,N707SA,BNA,PHX,22270.0,27646.0
6,6,14.0,15.0,DH,N699BR,CMH,IAD,19495.0,23307.0
6,1,18.0,20.0,XE,N27512,CLE,HPN,4823.0,5257.0
6,24,8.0,11.0,XE,N11164,MKE,IAH,4812.0,3870.0
6,6,22.0,6.0,AA,N637AA,SAN,JFK,4804.0,3613.0
6,15,9.0,10.0,WN,N462,BWI,JAN,14687.0,18070.0
6,18,14.0,15.0,AA,N3BNAA,MIA,MSY,6245.0,5253.0
6,6,19.0,22.0,MQ,N648MQ,ORD,BUF,8073.0,9655.0
6,9,13.0,15.0,AA,N5DHAA,MIA,LAS,9483.0,6811.0
6,1,6.0,8.0,NW,N343NW,BWI,MSP,6121.0,7508.0
6,21,19.0,21.0,TZ,N319TZ,IND,LAX,6587.0,4654.0
